Expected_h,Expected_Om,Expected_OL,Expected_Ok,Expected_OQ,Simulated_Om_mean,Simulated_OL_mean,Simulated_Ok_mean,Simulated_OQ_mean,Simulated_H_mean,Simulated_Om_variance,Simulated_OL_variance,Simulated_Ok_variance,Simulated_OQ_variance,Simulated_H_variance
0.6,0.23,0.8,-0.030000000000000027,0.0,0.1368079248327826,0.7148440808048176,0.1362763515677776,0.01207164279462217,0.0002117274145199111,1.1574368373425135e-07,1.1465032947553998e-07,4.117815155013725e-07,1.613358077746146e-09,2.511042485217196e-15
0.6,0.24,0.6,0.16000000000000003,0.0,0.2357031646127889,0.49746972317232885,0.24111031661307605,0.025716795601806237,0.0002198012158504987,5.59392255728612e-07,1.0416568229619779e-07,1.0659657816702134e-06,1.7718690541909481e-09,5.0822505837382186e-15
0.6,0.24,0.61,0.15000000000000002,0.0,0.23095969312631995,0.5072926387989453,0.23667025547842072,0.025077412596314026,0.00021946911937739634,3.3898041022576804e-07,9.338605032640187e-08,6.799273137965133e-07,4.472428134495454e-09,4.368285479902137e-15
0.6,0.24,0.62,0.14,0.0,0.22677751783907896,0.5175204361236678,0.23133656307101563,0.024365482966237566,0.00021906343096522474,3.685480251194823e-07,1.133533793548338e-07,7.602743064282711e-07,5.673784813235946e-09,5.0789108626974375e-15
0.6,0.24,0.63,0.13,0.0,0.2227412215064904,0.5279130541093696,0.22569193120756656,0.023653793176573353,0.0002186386009235942,2.8318904050137526e-07,6.650482553963364e-08,5.752299517342492e-07,1.5836819992006026e-09,2.8509646008715095e-15
0.6,0.24,0.64,0.12,0.0,0.2180253377669969,0.5380942643761424,0.220906926508983,0.02297347134787765,0.00021827227057432414,1.9900122703510012e-07,5.946657367469895e-08,4.224473233984655e-07,2.292550760938849e-09,2.444171730623358e-15
0.6,0.24,0.65,0.10999999999999999,0.0,0.21344149205745402,0.5484387729594242,0.21583061119887098,0.022289123784250832,0.00021788651713368348,1.422624204670953e-07,4.7635014510514983e-08,3.115698904406502e-07,1.970673870017712e-09,1.8790155633252916e-15
0.6,0.24,0.66,0.09999999999999998,0.0,0.20923372786964797,0.5590987092682407,0.2100870998101522,0.021580463051959216,0.0002174530430192161,2.2384238704245912e-07,7.683066700583266e-08,5.011335410518317e-07,1.9859180187884252e-09,2.9041457224689655e-15
0.6,0.24,0.67,0.08999999999999997,0.0,0.20422614525858349,0.5694562187527736,0.20541022494503963,0.020907411043603285,0.00021709259300538978,2.8020367688932496e-07,9.755350084332807e-08,6.381435398732282e-07,2.347286320923405e-09,3.544216532347894e-15
0.6,0.24,0.68,0.07999999999999996,0.0,0.19983437767137274,0.5803038254421362,0.19967761840433715,0.020184178482153856,0.00021665288948651728,1.037999792808347e-07,3.539563701997375e-08,2.378773357402254e-07,8.802451684124251e-10,1.2332258227233522e-15
0.6,0.24,0.69,0.07000000000000006,0.0,0.195017097125293,0.5909724398496201,0.19449074546048226,0.019519717564604605,0.00021626124339691033,2.0185078256556472e-07,8.024822371921937e-08,4.836856157410462e-07,1.5711390145982918e-09,2.685728353551066e-15
0.6,0.24,0.7,0.06000000000000005,0.0,0.19007795148731735,0.60178143254108,0.18932764657441883,0.018812969397183802,0.00021585764266738965,3.8415424940969736e-07,1.7602220994664013e-07,9.601070744080928e-07,3.939063634434199e-09,5.664242621448209e-15
0.6,0.24,0.71,0.050000000000000044,0.0,0.1852790118351378,0.6127212583929044,0.18385646451836593,0.018143265253591938,0.00021544453486045876,2.6462585703369414e-07,1.3113161069169476e-07,6.83770381356686e-07,2.8189343269985114e-09,4.055079563972452e-15
0.6,0.24,0.72,0.040000000000000036,0.0,0.18010005816732816,0.6236018818901713,0.1788274613572432,0.017470598585257367,0.00021505538041605247,2.2442746378913818e-07,1.1225394377180267e-07,5.876473856567231e-07,2.322443119875491e-09,3.3379972432549994e-15
0.6,0.24,0.73,0.030000000000000027,0.0,0.1749477453320444,0.6345967718613726,0.1736432094922782,0.016812273314304765,0.0002146595726971499,1.256447576066459e-07,8.01340702132229e-08,3.5351927570364125e-07,2.0339142447567107e-09,2.292759320976525e-15
0.6,0.24,0.74,0.020000000000000018,0.0,0.16963582396953072,0.6456937273255862,0.16854296066525995,0.01612748803962318,0.0002142596130028766,5.8147003773171074e-08,2.684206631834474e-08,1.4983142557876967e-07,8.916996599566345e-10,7.383806715789082e-16
0.6,0.24,0.75,0.010000000000000009,0.0,0.16448811599619037,0.6570449440833152,0.16302999946885793,0.015436940451636563,0.0002138310984324903,2.1519104005823907e-07,1.2825189892416054e-07,6.14085379418022e-07,1.8748735427503704e-09,3.3934053211765688e-15
0.6,0.24,0.76,0.0,0.0,0.15919042936882716,0.6684484518494591,0.157604371379466,0.014756747402247814,0.00021340795384847504,1.1189725425803475e-07,1.0979138081754365e-07,3.737742781525763e-07,3.150790093253345e-09,2.796647228420552e-15
